TenantId,TenantName,SubscriptionId,SubscriptionName,ResourceId,ResourceName,ResourceType,ResourceGroup,Location,ServiceType,PricingCategory,AnalysisType,AnalysisMethod,MetricSource,PropertySource,RuleEvaluationMode,RecommendationAction,ActionLabel,ActionSummary,ActionCategory,IsActionable,IsDestructive,RecommendationPractice,CombinedPractice,RecommendationReason,Priority,Confidence,PrimaryRuleType,PrimaryMetric,PrimaryMetricValue,PrimaryProperty,PrimaryPropertyValue,PrimaryPropertyRule,MetricPattern,MetricDataPoints,MetricExpectedDataPoints,MetricCoverageRatio,MetricCoverageStatus,WithheldReason,HeldBackFrom,SavingsStatus,EstimatedMonthlyCostIncrease,EstimatedAnnualCostIncrease,RiskAdjustedMonthlySavings,RiskAdjustedAnnualSavings,SavingsMethod,TargetSku,TargetSkuStatus,SecondaryAction,SecondaryActionLabel,SecondaryMonthlySavings,SecondaryAnnualSavings,CurrentSku,CurrentVCpus,CurrentMemoryGB,TargetVCpus,TargetMemoryGB,TargetOptions,MetricInterval,PowerState,CurrentMonthToDateCost,DailyRunRate,ClosedMonthDailyAverage,CostIncreaseMethod,CostCurrency,CostLookbackMonths,PeriodCost,MetricPointCount,PropertyCondition,MetricCollectionStatus,ConfiguredMetricCount,AvailableMetricCount,MissingMetricCount,MissingMetrics,HasMetricAnalysis,HasPropertyAnalysis,MetricAverage,ObservedPeak,MetricStandardDeviation,MetricCoefficientOfVariation,TenantsExpected,TenantsSucceeded,TenantsFailed,TriggeredRulesCount,PropertyRulesCount,TriggeredRules,TriggeredMetricRules,TriggeredPropertyRules,MetricAnalysis,PropertyAnalysis,MetricAnalysisAvailable,PropertyAnalysisAvailable,MonthlyCost,AnnualCost,EstimatedMonthlySavings,EstimatedAnnualSavings,SavingsMultiplier,ConfidenceWeight,CostSource,SavingsCalculationMethod,Tags,TagOwner,TagApplication,TagEnvironment,TagCostCenter,MonthsAvailable,CostCoverageStatus,SavingsReliability,RunId,RunStartedAt,EngineVersion,ProcessingStatus,Error,rundate
2100e339-88de-5eca-b426-5941d2dfb26c,HORIZON-TECH,2e3a6dd2-e3ba-5644-a3c7-83bf8970a3a8,SUB-HORIZON-022,/subscriptions/2e3a6dd2-e3ba-5644-a3c7-83bf8970a3a8/resourceGroups/rg-nonprod-0222/providers/microsoft.eventhub/namespaces/event-hubs-0005-00622,event-hubs-0005-00622,microsoft.eventhub/namespaces,rg-nonprod-0222,uksouth,Event Hubs,EVENT_HUBS,METRIC,METRIC_ANALYSIS,AZURE_MONITOR,NOT_APPLICABLE,ALL_RULES,No-Action,No action needed,Utilization and cost are within expected operating range,NO_ACTION,false,False,WELL_ARCHITECTED_COST_OPTIMIZATION,FINOPS+WAF_COST,Utilization and cost are within expected operating range,LOW,MEDIUM,METRIC,IncomingMessages,49.96,,,,STABLE,3797,4320,0.902,PARTIAL,,,NO_SAVINGS,0.0,0.0,0.00,0.00,TARGET_PRICE_DIFFERENCE,,NOT_APPLICABLE,,,0.0,0.0,Standard_D4s_v5,4,16.0,,,,PT30M,,12815.44,1067.95,1053.90,,USD,3,96115.77,3797,,PARTIAL,2,1,1,Metric1,true,False,49.96,62.2,3.24,0.065,3,3,,0,0,[],[],[],"{""Average"":49.96,""Peak"":62.2,""Coverage"":0.902,""Pattern"":""STABLE""}",{},true,false,32038.59,384463.08,0.00,0.00,0.0000,0.72,COST_MANAGEMENT,PRICE_LOOKUP,"{""Owner"":""digital-channels"",""Application"":""customer360"",""Environment"":""nonprod"",""CostCenter"":""CC3050"",""ManagedBy"":""FinOpsInsightEngine""}",digital-channels,customer360,nonprod,CC3050,3,FULL,PRICED,run-20260906-official-001,2026-09-06T03:00:00Z,6.2.8,SUCCESS,,2026-09-06
2100e339-88de-5eca-b426-5941d2dfb26c,HORIZON-TECH,6f6cc418-ec05-5ccb-9775-e2c7ed514990,SUB-HORIZON-023,/subscriptions/6f6cc418-ec05-5ccb-9775-e2c7ed514990/resourceGroups/rg-dev-0223/providers/microsoft.eventhub/namespaces/event-hubs-0006-00623,event-hubs-0006-00623,microsoft.eventhub/namespaces,rg-dev-0223,centralus,Event Hubs,EVENT_HUBS,METRIC,METRIC_ANALYSIS,AZURE_MONITOR,NOT_APPLICABLE,ALL_RULES,Evaluate-Idle,Evaluate idle resource,Review for shutdown or decommission due to low usage,DECOMMISSION,true,True,WELL_ARCHITECTED_COST_OPTIMIZATION,FINOPS+WAF_COST,Review for shutdown or decommission due to low usage,HIGH,MEDIUM,METRIC,IncomingMessages,40.79,,,,STABLE,4034,4320,0.951,COMPLETE,,,CALCULATED,0.0,0.0,4284.47,51413.62,HEURISTIC_PERCENTAGE,Mock_2vCPU_10GB,RESOLVED,,,0.0,0.0,GP_Gen5_4,4,20.0,2,10.0,"[{""Profile"":""Conservative"",""TargetUtilizationPct"":65,""TargetSku"":""Mock_2vCPU_10GB"",""TargetVCpus"":2,""TargetMemoryGB"":10.0,""ProjectedPeakPct"":67.5,""MonthlySavings"":4284.47,""PerformanceRisk"":""Low"",""Status"":""RESOLVED""},{""Profile"":""Moderate"",""TargetUtilizationPct"":72,""TargetSku"":""Mock_2vCPU_10GB"",""TargetVCpus"":2,""TargetMemoryGB"":10.0,""ProjectedPeakPct"":83.9,""MonthlySavings"":5355.59,""PerformanceRisk"":""Medium"",""Status"":""RESOLVED""},{""Profile"":""Aggressive"",""TargetUtilizationPct"":80,""TargetSku"":""Mock_1vCPU_5GB"",""TargetVCpus"":1,""TargetMemoryGB"":5.0,""ProjectedPeakPct"":90.5,""MonthlySavings"":6664.73,""PerformanceRisk"":""High"",""Status"":""RESOLVED""}]",PT30M,,10752.38,896.03,884.24,,USD,3,80642.88,4034,,COMPLETE,2,2,0,,true,False,40.79,49.6,4.74,0.116,3,3,,1,0,"[{""Rule"":""DECOMMISSION_RULE"",""Result"":""TRIGGERED""}]","[{""Rule"":""DECOMMISSION_RULE"",""Result"":""TRIGGERED""}]",[],"{""Average"":40.79,""Peak"":49.6,""Coverage"":0.951,""Pattern"":""STABLE""}",{},true,false,26880.96,322571.52,5950.65,71407.80,0.2214,0.72,COST_MANAGEMENT,HEURISTIC,"{""Owner"":""digital-channels"",""Application"":""portal"",""Environment"":""dev"",""CostCenter"":""CC3036"",""ManagedBy"":""FinOpsInsightEngine""}",digital-channels,portal,dev,CC3036,3,FULL,HEURISTIC,run-20260906-official-001,2026-09-06T03:00:00Z,6.2.8,SUCCESS,,2026-09-06
2100e339-88de-5eca-b426-5941d2dfb26c,HORIZON-TECH,071087eb-855c-5d74-b043-7741fcd505ff,SUB-HORIZON-024,/subscriptions/071087eb-855c-5d74-b043-7741fcd505ff/resourceGroups/rg-qa-0224/providers/microsoft.eventhub/namespaces/event-hubs-0007-00624,event-hubs-0007-00624,microsoft.eventhub/namespaces,rg-qa-0224,westeurope,Event Hubs,EVENT_HUBS,METRIC,METRIC_ANALYSIS,AZURE_MONITOR,NOT_APPLICABLE,ALL_RULES,Review-Utilization,Review utilization,Resource shows optimization opportunity based on current utilization,OPTIMIZE,true,False,WELL_ARCHITECTED_COST_OPTIMIZATION,FINOPS+WAF_COST,Resource shows optimization opportunity based on current utilization,HIGH,HIGH,METRIC,IncomingMessages,54.71,,,,STABLE,4091,4320,0.993,COMPLETE,,,CALCULATED,0.0,0.0,4304.59,51655.10,TARGET_PRICE_DIFFERENCE,Mock_1vCPU_4GB,RESOLVED,,,0.0,0.0,Standard_D2s_v5,2,8.0,1,4.0,"[{""Profile"":""Conservative"",""TargetUtilizationPct"":65,""TargetSku"":""Mock_1vCPU_4GB"",""TargetVCpus"":1,""TargetMemoryGB"":4.0,""ProjectedPeakPct"":65.9,""MonthlySavings"":3443.67,""PerformanceRisk"":""Low"",""Status"":""RESOLVED""},{""Profile"":""Moderate"",""TargetUtilizationPct"":72,""TargetSku"":""Mock_1vCPU_4GB"",""TargetVCpus"":1,""TargetMemoryGB"":4.0,""ProjectedPeakPct"":77.5,""MonthlySavings"":4304.59,""PerformanceRisk"":""Medium"",""Status"":""RESOLVED""},{""Profile"":""Aggressive"",""TargetUtilizationPct"":80,""TargetSku"":""Mock_1vCPU_2GB"",""TargetVCpus"":1,""TargetMemoryGB"":2.0,""ProjectedPeakPct"":76.3,""MonthlySavings"":5356.83,""PerformanceRisk"":""High"",""Status"":""RESOLVED""}]",PT30M,,8019.80,668.32,659.52,,USD,3,60148.50,4091,,COMPLETE,4,4,0,,true,False,54.71,77.01,5.69,0.104,3,3,,1,0,"[{""Rule"":""OPTIMIZE_RULE"",""Result"":""TRIGGERED""}]","[{""Rule"":""OPTIMIZE_RULE"",""Result"":""TRIGGERED""}]",[],"{""Average"":54.71,""Peak"":77.01,""Coverage"":0.993,""Pattern"":""STABLE""}",{},true,false,20049.50,240594.00,4782.88,57394.56,0.2386,0.9,COST_MANAGEMENT,PRICE_LOOKUP,"{""Owner"":""security"",""Application"":""payments-hub"",""Environment"":""qa"",""CostCenter"":""CC3015"",""ManagedBy"":""FinOpsInsightEngine""}",security,payments-hub,qa,CC3015,3,FULL,PRICED,run-20260906-official-001,2026-09-06T03:00:00Z,6.2.8,SUCCESS,,2026-09-06
2100e339-88de-5eca-b426-5941d2dfb26c,HORIZON-TECH,6be0421d-9158-5ce4-8e88-babc85e14dfc,SUB-HORIZON-025,/subscriptions/6be0421d-9158-5ce4-8e88-babc85e14dfc/resourceGroups/rg-stage-0225/providers/microsoft.eventhub/namespaces/event-hubs-0008-00625,event-hubs-0008-00625,microsoft.eventhub/namespaces,rg-stage-0225,westeurope,Event Hubs,EVENT_HUBS,METRIC,METRIC_ANALYSIS,AZURE_MONITOR,NOT_APPLICABLE,ALL_RULES,Evaluate-Idle,Evaluate idle resource,Review for shutdown or decommission due to low usage,DECOMMISSION,true,True,WELL_ARCHITECTED_COST_OPTIMIZATION,FINOPS+WAF_COST,Review for shutdown or decommission due to low usage,LOW,MEDIUM,METRIC,IncomingMessages,27.52,,,,STABLE,3849,4320,0.929,PARTIAL,,,CALCULATED,0.0,0.0,44.49,533.87,TARGET_PRICE_DIFFERENCE,Mock_4vCPU_20GB,RESOLVED,,,0.0,0.0,GP_Gen5_8,8,40.0,4,20.0,"[{""Profile"":""Conservative"",""TargetUtilizationPct"":65,""TargetSku"":""Mock_4vCPU_20GB"",""TargetVCpus"":4,""TargetMemoryGB"":20.0,""ProjectedPeakPct"":61.0,""MonthlySavings"":44.49,""PerformanceRisk"":""Low"",""Status"":""RESOLVED""},{""Profile"":""Moderate"",""TargetUtilizationPct"":72,""TargetSku"":""Mock_4vCPU_20GB"",""TargetVCpus"":4,""TargetMemoryGB"":20.0,""ProjectedPeakPct"":73.7,""MonthlySavings"":55.61,""PerformanceRisk"":""Medium"",""Status"":""RESOLVED""},{""Profile"":""Aggressive"",""TargetUtilizationPct"":80,""TargetSku"":""Mock_2vCPU_10GB"",""TargetVCpus"":2,""TargetMemoryGB"":10.0,""ProjectedPeakPct"":76.9,""MonthlySavings"":69.2,""PerformanceRisk"":""High"",""Status"":""RESOLVED""}]",PT30M,,73.88,6.16,6.08,,USD,3,554.13,3849,,PARTIAL,4,3,1,Metric1,true,False,27.52,39.41,7.7,0.280,3,3,,1,0,"[{""Rule"":""DECOMMISSION_RULE"",""Result"":""TRIGGERED""}]","[{""Rule"":""DECOMMISSION_RULE"",""Result"":""TRIGGERED""}]",[],"{""Average"":27.52,""Peak"":39.41,""Coverage"":0.929,""Pattern"":""STABLE""}",{},true,false,184.71,2216.52,61.79,741.48,0.3345,0.72,COST_MANAGEMENT,PRICE_LOOKUP,"{""Owner"":""payments"",""Application"":""risk-engine"",""Environment"":""stage"",""CostCenter"":""CC3014"",""ManagedBy"":""FinOpsInsightEngine""}",payments,risk-engine,stage,CC3014,3,FULL,PRICED,run-20260906-official-001,2026-09-06T03:00:00Z,6.2.8,SUCCESS,,2026-09-06
2100e339-88de-5eca-b426-5941d2dfb26c,HORIZON-TECH,bdb3275f-3569-50a2-9278-55d0ee1885e3,SUB-HORIZON-026,/subscriptions/bdb3275f-3569-50a2-9278-55d0ee1885e3/resourceGroups/rg-prod-0226/providers/microsoft.eventhub/namespaces/event-hubs-0009-00626,event-hubs-0009-00626,microsoft.eventhub/namespaces,rg-prod-0226,uksouth,Event Hubs,EVENT_HUBS,METRIC,METRIC_ANALYSIS,AZURE_MONITOR,NOT_APPLICABLE,ALL_RULES,No-Action,No action needed,Utilization and cost are within expected operating range,NO_ACTION,false,False,WELL_ARCHITECTED_COST_OPTIMIZATION,FINOPS+WAF_COST,Utilization and cost are within expected operating range,LOW,HIGH,METRIC,IncomingMessages,67.87,,,,STABLE,3780,4320,0.823,PARTIAL,,,NO_SAVINGS,0.0,0.0,0.00,0.00,HEURISTIC_PERCENTAGE,,NOT_APPLICABLE,,,0.0,0.0,GP_Gen5_4,4,20.0,,,,PT30M,,10491.32,874.28,862.77,,USD,3,78684.87,3780,,PARTIAL,6,1,5,"Metric1,Metric2,Metric3,Metric4,Metric5",true,False,67.87,85.75,3.78,0.056,3,3,,0,0,[],[],[],"{""Average"":67.87,""Peak"":85.75,""Coverage"":0.823,""Pattern"":""STABLE""}",{},true,false,26228.29,314739.48,0.00,0.00,0.0000,0.9,COST_MANAGEMENT,HEURISTIC,"{""Owner"":""digital-channels"",""Application"":""analytics-platform"",""Environment"":""prod"",""CostCenter"":""CC3021"",""ManagedBy"":""FinOpsInsightEngine""}",digital-channels,analytics-platform,prod,CC3021,3,FULL,HEURISTIC,run-20260906-official-001,2026-09-06T03:00:00Z,6.2.8,SUCCESS,,2026-09-06
2100e339-88de-5eca-b426-5941d2dfb26c,HORIZON-TECH,91452809-a7ab-56d9-8d10-c869f028bd09,SUB-HORIZON-027,/subscriptions/91452809-a7ab-56d9-8d10-c869f028bd09/resourceGroups/rg-nonprod-0227/providers/microsoft.eventhub/namespaces/event-hubs-0010-00627,event-hubs-0010-00627,microsoft.eventhub/namespaces,rg-nonprod-0227,westus3,Event Hubs,EVENT_HUBS,METRIC,METRIC_ANALYSIS,AZURE_MONITOR,NOT_APPLICABLE,ALL_RULES,Downsize,Downsize resource,Rightsize based on sustained utilization,RIGHTSIZE,true,False,WELL_ARCHITECTED_COST_OPTIMIZATION,FINOPS+WAF_COST,Rightsize based on sustained utilization,MEDIUM,HIGH,METRIC,IncomingMessages,8.4,,,,VARIABLE,3672,4320,0.974,COMPLETE,,,CALCULATED,0.0,0.0,831.37,9976.39,TARGET_PRICE_DIFFERENCE,,NOT_APPLICABLE,,,0.0,0.0,Standard_D8s_v5,8,32.0,,,,PT30M,,1571.92,130.99,129.27,,USD,3,11789.40,3672,,COMPLETE,3,3,0,,true,False,8.4,27.28,11.01,1.311,3,3,,1,0,"[{""Rule"":""RIGHTSIZE_RULE"",""Result"":""TRIGGERED""}]","[{""Rule"":""RIGHTSIZE_RULE"",""Result"":""TRIGGERED""}]",[],"{""Average"":8.4,""Peak"":27.28,""Coverage"":0.974,""Pattern"":""VARIABLE""}",{},true,false,3929.80,47157.60,923.74,11084.88,0.2351,0.9,COST_MANAGEMENT,PRICE_LOOKUP,"{""Owner"":""cloud-platform"",""Application"":""portal"",""Environment"":""nonprod"",""CostCenter"":""CC3014"",""ManagedBy"":""FinOpsInsightEngine""}",cloud-platform,portal,nonprod,CC3014,3,FULL,PRICED,run-20260906-official-001,2026-09-06T03:00:00Z,6.2.8,SUCCESS,,2026-09-06
2100e339-88de-5eca-b426-5941d2dfb26c,HORIZON-TECH,8bedc73d-c7b6-5f2c-ab02-c3416eb987ec,SUB-HORIZON-028,/subscriptions/8bedc73d-c7b6-5f2c-ab02-c3416eb987ec/resourceGroups/rg-dev-0228/providers/microsoft.eventhub/namespaces/event-hubs-0011-00628,event-hubs-0011-00628,microsoft.eventhub/namespaces,rg-dev-0228,westus2,Event Hubs,EVENT_HUBS,METRIC,METRIC_ANALYSIS,AZURE_MONITOR,NOT_APPLICABLE,ALL_RULES,Review-Utilization,Review utilization,Resource shows optimization opportunity based on current utilization,OPTIMIZE,true,False,WELL_ARCHITECTED_COST_OPTIMIZATION,FINOPS+WAF_COST,Resource shows optimization opportunity based on current utilization,MEDIUM,MEDIUM,METRIC,IncomingMessages,4.22,,,,VARIABLE,3771,4320,0.886,PARTIAL,,,CALCULATED,0.0,0.0,1028.74,12344.83,TARGET_PRICE_DIFFERENCE,Mock_2vCPU_8GB,RESOLVED,,,0.0,0.0,Standard_D4s_v5,4,16.0,2,8.0,"[{""Profile"":""Conservative"",""TargetUtilizationPct"":65,""TargetSku"":""Mock_2vCPU_8GB"",""TargetVCpus"":2,""TargetMemoryGB"":8.0,""ProjectedPeakPct"":71.1,""MonthlySavings"":1526.31,""PerformanceRisk"":""Low"",""Status"":""RESOLVED""},{""Profile"":""Moderate"",""TargetUtilizationPct"":72,""TargetSku"":""Mock_2vCPU_8GB"",""TargetVCpus"":2,""TargetMemoryGB"":8.0,""ProjectedPeakPct"":70.8,""MonthlySavings"":1907.88,""PerformanceRisk"":""Medium"",""Status"":""RESOLVED""},{""Profile"":""Aggressive"",""TargetUtilizationPct"":80,""TargetSku"":""Mock_1vCPU_4GB"",""TargetVCpus"":1,""TargetMemoryGB"":4.0,""ProjectedPeakPct"":90.7,""MonthlySavings"":2374.25,""PerformanceRisk"":""High"",""Status"":""RESOLVED""}]",PT30M,,7066.23,588.85,581.10,,USD,3,52996.74,3771,,PARTIAL,6,3,3,"Metric1,Metric2,Metric3",true,False,4.22,31.75,8.94,2.118,3,3,,1,0,"[{""Rule"":""OPTIMIZE_RULE"",""Result"":""TRIGGERED""}]","[{""Rule"":""OPTIMIZE_RULE"",""Result"":""TRIGGERED""}]",[],"{""Average"":4.22,""Peak"":31.75,""Coverage"":0.886,""Pattern"":""VARIABLE""}",{},true,false,17665.58,211986.96,1428.80,17145.60,0.0809,0.72,COST_MANAGEMENT,PRICE_LOOKUP,"{""Owner"":""integration"",""Application"":""ledger"",""Environment"":""dev"",""CostCenter"":""CC3014"",""ManagedBy"":""FinOpsInsightEngine""}",integration,ledger,dev,CC3014,3,FULL,PRICED,run-20260906-official-001,2026-09-06T03:00:00Z,6.2.8,SUCCESS,,2026-09-06
2100e339-88de-5eca-b426-5941d2dfb26c,HORIZON-TECH,8565a5b0-57ae-5c05-a53f-e30ae6610316,SUB-HORIZON-029,/subscriptions/8565a5b0-57ae-5c05-a53f-e30ae6610316/resourceGroups/rg-qa-0229/providers/microsoft.eventhub/namespaces/event-hubs-0012-00629,event-hubs-0012-00629,microsoft.eventhub/namespaces,rg-qa-0229,centralus,Event Hubs,EVENT_HUBS,METRIC,METRIC_ANALYSIS,AZURE_MONITOR,NOT_APPLICABLE,ALL_RULES,No-Action,No action needed,Utilization and cost are within expected operating range,NO_ACTION,false,False,WELL_ARCHITECTED_COST_OPTIMIZATION,FINOPS+WAF_COST,Utilization and cost are within expected operating range,LOW,HIGH,METRIC,IncomingMessages,6.54,,,,VARIABLE,4168,4320,0.913,PARTIAL,,,NO_SAVINGS,0.0,0.0,0.00,0.00,TARGET_PRICE_DIFFERENCE,,NOT_APPLICABLE,,,0.0,0.0,GP_Gen5_4,4,20.0,,,,PT30M,,993.84,82.82,81.73,,USD,3,7453.80,4168,,PARTIAL,6,5,1,Metric1,true,False,6.54,22.22,8.07,1.234,3,3,,0,0,[],[],[],"{""Average"":6.54,""Peak"":22.22,""Coverage"":0.913,""Pattern"":""VARIABLE""}",{},true,false,2484.60,29815.20,0.00,0.00,0.0000,0.9,COST_MANAGEMENT,PRICE_LOOKUP,"{""Owner"":""security"",""Application"":""portal"",""Environment"":""qa"",""CostCenter"":""CC3010"",""ManagedBy"":""FinOpsInsightEngine""}",security,portal,qa,CC3010,3,FULL,PRICED,run-20260906-official-001,2026-09-06T03:00:00Z,6.2.8,SUCCESS,,2026-09-06
2100e339-88de-5eca-b426-5941d2dfb26c,HORIZON-TECH,e43ea9fe-acbf-5102-afe4-45e79b5fd977,SUB-HORIZON-030,/subscriptions/e43ea9fe-acbf-5102-afe4-45e79b5fd977/resourceGroups/rg-shared-0148/providers/microsoft.eventhub/namespaces/event-hubs-0013-00630,event-hubs-0013-00630,microsoft.eventhub/namespaces,rg-shared-0148,brazilsouth,Event Hubs,EVENT_HUBS,METRIC,METRIC_ANALYSIS,AZURE_MONITOR,NOT_APPLICABLE,ALL_RULES,Review-Utilization,Review utilization,Resource shows optimization opportunity based on current utilization,OPTIMIZE,true,False,WELL_ARCHITECTED_COST_OPTIMIZATION,FINOPS+WAF_COST,Resource shows optimization opportunity based on current utilization,MEDIUM,LOW,METRIC,IncomingMessages,39.19,,,,VARIABLE,3775,4320,0.951,COMPLETE,,,CALCULATED,0.0,0.0,566.94,6803.28,TARGET_PRICE_DIFFERENCE,Mock_2vCPU_10GB,RESOLVED,,,0.0,0.0,GP_Gen5_4,4,20.0,2,10.0,"[{""Profile"":""Conservative"",""TargetUtilizationPct"":65,""TargetSku"":""Mock_2vCPU_10GB"",""TargetVCpus"":2,""TargetMemoryGB"":10.0,""ProjectedPeakPct"":61.7,""MonthlySavings"":816.39,""PerformanceRisk"":""Low"",""Status"":""RESOLVED""},{""Profile"":""Moderate"",""TargetUtilizationPct"":72,""TargetSku"":""Mock_2vCPU_10GB"",""TargetVCpus"":2,""TargetMemoryGB"":10.0,""ProjectedPeakPct"":81.3,""MonthlySavings"":1020.49,""PerformanceRisk"":""Medium"",""Status"":""RESOLVED""},{""Profile"":""Aggressive"",""TargetUtilizationPct"":80,""TargetSku"":""Mock_1vCPU_5GB"",""TargetVCpus"":1,""TargetMemoryGB"":5.0,""ProjectedPeakPct"":77.9,""MonthlySavings"":1269.95,""PerformanceRisk"":""High"",""Status"":""RESOLVED""}]",PT30M,,2202.81,183.57,181.15,,USD,3,16521.09,3775,,COMPLETE,2,2,0,,true,False,39.19,48.89,9.06,0.231,3,3,,1,0,"[{""Rule"":""OPTIMIZE_RULE"",""Result"":""TRIGGERED""}]","[{""Rule"":""OPTIMIZE_RULE"",""Result"":""TRIGGERED""}]",[],"{""Average"":39.19,""Peak"":48.89,""Coverage"":0.951,""Pattern"":""VARIABLE""}",{},true,false,5507.03,66084.36,1133.88,13606.56,0.2059,0.5,COST_MANAGEMENT,PRICE_LOOKUP,"{""Owner"":""integration"",""Application"":""portal"",""Environment"":""shared"",""CostCenter"":""CC3045"",""ManagedBy"":""FinOpsInsightEngine""}",integration,portal,shared,CC3045,3,FULL,PRICED,run-20260906-official-001,2026-09-06T03:00:00Z,6.2.8,SUCCESS,,2026-09-06
2100e339-88de-5eca-b426-5941d2dfb26c,HORIZON-TECH,1b891d26-b71a-5c21-a1a8-f3625e9c53f4,SUB-HORIZON-031,/subscriptions/1b891d26-b71a-5c21-a1a8-f3625e9c53f4/resourceGroups/rg-prod-0231/providers/microsoft.eventhub/namespaces/event-hubs-0014-00631,event-hubs-0014-00631,microsoft.eventhub/namespaces,rg-prod-0231,westus2,Event Hubs,EVENT_HUBS,METRIC,METRIC_ANALYSIS,AZURE_MONITOR,NOT_APPLICABLE,ALL_RULES,Downsize,Downsize resource,Rightsize based on sustained utilization,RIGHTSIZE,true,False,WELL_ARCHITECTED_COST_OPTIMIZATION,FINOPS+WAF_COST,Rightsize based on sustained utilization,LOW,HIGH,METRIC,IncomingMessages,24.87,,,,STABLE,3961,4320,0.894,PARTIAL,,,UNPRICED,0.0,0.0,0.00,0.00,HEURISTIC_PERCENTAGE,Mock_1vCPU_4GB,RESOLVED,,,0.0,0.0,P1v3,2,8.0,1,4.0,"[{""Profile"":""Conservative"",""TargetUtilizationPct"":65,""TargetSku"":""Mock_1vCPU_4GB"",""TargetVCpus"":1,""TargetMemoryGB"":4.0,""ProjectedPeakPct"":74.7,""MonthlySavings"":1407.67,""PerformanceRisk"":""Low"",""Status"":""RESOLVED""},{""Profile"":""Moderate"",""TargetUtilizationPct"":72,""TargetSku"":""Mock_1vCPU_4GB"",""TargetVCpus"":1,""TargetMemoryGB"":4.0,""ProjectedPeakPct"":81.6,""MonthlySavings"":1759.59,""PerformanceRisk"":""Medium"",""Status"":""RESOLVED""},{""Profile"":""Aggressive"",""TargetUtilizationPct"":80,""TargetSku"":""Mock_1vCPU_2GB"",""TargetVCpus"":1,""TargetMemoryGB"":2.0,""ProjectedPeakPct"":83.7,""MonthlySavings"":2189.71,""PerformanceRisk"":""High"",""Status"":""RESOLVED""}]",PT30M,,6517.00,543.08,535.94,,USD,3,48877.50,3961,,PARTIAL,4,3,1,Metric1,true,False,24.87,47.37,3.28,0.132,3,3,,1,0,"[{""Rule"":""RIGHTSIZE_RULE"",""Result"":""TRIGGERED""}]","[{""Rule"":""RIGHTSIZE_RULE"",""Result"":""TRIGGERED""}]",[],"{""Average"":24.87,""Peak"":47.37,""Coverage"":0.894,""Pattern"":""STABLE""}",{},true,false,16292.50,195510.00,0.00,0.00,0.0000,0.9,COST_MANAGEMENT,UNPRICED,"{""Owner"":""security"",""Application"":""api-hub"",""Environment"":""prod"",""CostCenter"":""CC3044"",""ManagedBy"":""FinOpsInsightEngine""}",security,api-hub,prod,CC3044,3,FULL,UNPRICED,run-20260906-official-001,2026-09-06T03:00:00Z,6.2.8,SUCCESS,,2026-09-06
