TenantId,TenantName,SubscriptionId,SubscriptionName,ResourceId,ResourceName,ResourceType,ResourceGroup,Location,ServiceType,PricingCategory,AnalysisType,AnalysisMethod,MetricSource,PropertySource,RuleEvaluationMode,RecommendationAction,ActionLabel,ActionSummary,ActionCategory,IsActionable,IsDestructive,RecommendationPractice,CombinedPractice,RecommendationReason,Priority,Confidence,PrimaryRuleType,PrimaryMetric,PrimaryMetricValue,PrimaryProperty,PrimaryPropertyValue,PrimaryPropertyRule,MetricPattern,MetricDataPoints,MetricExpectedDataPoints,MetricCoverageRatio,MetricCoverageStatus,WithheldReason,HeldBackFrom,SavingsStatus,EstimatedMonthlyCostIncrease,EstimatedAnnualCostIncrease,RiskAdjustedMonthlySavings,RiskAdjustedAnnualSavings,SavingsMethod,TargetSku,TargetSkuStatus,SecondaryAction,SecondaryActionLabel,SecondaryMonthlySavings,SecondaryAnnualSavings,CurrentSku,CurrentVCpus,CurrentMemoryGB,TargetVCpus,TargetMemoryGB,TargetOptions,MetricInterval,PowerState,CurrentMonthToDateCost,DailyRunRate,ClosedMonthDailyAverage,CostIncreaseMethod,CostCurrency,CostLookbackMonths,PeriodCost,MetricPointCount,PropertyCondition,MetricCollectionStatus,ConfiguredMetricCount,AvailableMetricCount,MissingMetricCount,MissingMetrics,HasMetricAnalysis,HasPropertyAnalysis,MetricAverage,ObservedPeak,MetricStandardDeviation,MetricCoefficientOfVariation,TenantsExpected,TenantsSucceeded,TenantsFailed,TriggeredRulesCount,PropertyRulesCount,TriggeredRules,TriggeredMetricRules,TriggeredPropertyRules,MetricAnalysis,PropertyAnalysis,MetricAnalysisAvailable,PropertyAnalysisAvailable,MonthlyCost,AnnualCost,EstimatedMonthlySavings,EstimatedAnnualSavings,SavingsMultiplier,ConfidenceWeight,CostSource,SavingsCalculationMethod,Tags,TagOwner,TagApplication,TagEnvironment,TagCostCenter,MonthsAvailable,CostCoverageStatus,SavingsReliability,RunId,RunStartedAt,EngineVersion,ProcessingStatus,Error,rundate
a079ccc3-b373-569f-8d17-851a65226614,SUMMIT-ENTERPRISE,c70dbc28-728d-5d06-b28b-6321243da409,SUB-SUMMIT-020,/subscriptions/c70dbc28-728d-5d06-b28b-6321243da409/resourceGroups/rg-stage-0120/providers/microsoft.botservice/botservices/azure-bot-service-0005-00120,azure-bot-service-0005-00120,microsoft.botservice/botservices,rg-stage-0120,centralus,Azure Bot Service,AZURE_BOT_SERVICE,METRIC,METRIC_ANALYSIS,AZURE_MONITOR,NOT_APPLICABLE,ALL_RULES,Optimize-Tier,Optimize service tier,Move to a lower-cost tier aligned with observed demand,TIER_OPTIMIZATION,true,False,WELL_ARCHITECTED_COST_OPTIMIZATION,FINOPS+WAF_COST,Move to a lower-cost tier aligned with observed demand,HIGH,HIGH,METRIC,Transactions,58.35,,,,STABLE,3680,4320,0.972,COMPLETE,,,CALCULATED,0.0,0.0,4951.43,59417.17,TARGET_PRICE_DIFFERENCE,Mock_2vCPU_10GB,RESOLVED,,,0.0,0.0,GP_Gen5_4,4,20.0,2,10.0,"[{""Profile"":""Conservative"",""TargetUtilizationPct"":65,""TargetSku"":""Mock_2vCPU_10GB"",""TargetVCpus"":2,""TargetMemoryGB"":10.0,""ProjectedPeakPct"":63.1,""MonthlySavings"":3961.14,""PerformanceRisk"":""Low"",""Status"":""RESOLVED""},{""Profile"":""Moderate"",""TargetUtilizationPct"":72,""TargetSku"":""Mock_2vCPU_10GB"",""TargetVCpus"":2,""TargetMemoryGB"":10.0,""ProjectedPeakPct"":74.8,""MonthlySavings"":4951.43,""PerformanceRisk"":""Medium"",""Status"":""RESOLVED""},{""Profile"":""Aggressive"",""TargetUtilizationPct"":80,""TargetSku"":""Mock_1vCPU_5GB"",""TargetVCpus"":1,""TargetMemoryGB"":5.0,""ProjectedPeakPct"":78.0,""MonthlySavings"":6161.78,""PerformanceRisk"":""High"",""Status"":""RESOLVED""}]",PT30M,,9962.36,830.20,819.27,,USD,3,74717.67,3680,,COMPLETE,6,6,0,,true,False,58.35,80.03,1.62,0.028,3,3,,1,0,"[{""Rule"":""TIER_OPTIMIZATION_RULE"",""Result"":""TRIGGERED""}]","[{""Rule"":""TIER_OPTIMIZATION_RULE"",""Result"":""TRIGGERED""}]",[],"{""Average"":58.35,""Peak"":80.03,""Coverage"":0.972,""Pattern"":""STABLE""}",{},true,false,24905.89,298870.68,5501.59,66019.08,0.2209,0.9,COST_MANAGEMENT,PRICE_LOOKUP,"{""Owner"":""cloud-platform"",""Application"":""ledger"",""Environment"":""stage"",""CostCenter"":""CC3029"",""ManagedBy"":""FinOpsInsightEngine""}",cloud-platform,ledger,stage,CC3029,3,FULL,PRICED,run-20260912-official-001,2026-09-12T03:00:00Z,6.4.0,SUCCESS,,2026-09-12
a079ccc3-b373-569f-8d17-851a65226614,SUMMIT-ENTERPRISE,44069649-6d90-52e3-8b8a-b595910bae9d,SUB-SUMMIT-021,/subscriptions/44069649-6d90-52e3-8b8a-b595910bae9d/resourceGroups/rg-prod-0121/providers/microsoft.botservice/botservices/azure-bot-service-0006-00121,azure-bot-service-0006-00121,microsoft.botservice/botservices,rg-prod-0121,westus2,Azure Bot Service,AZURE_BOT_SERVICE,METRIC,METRIC_ANALYSIS,AZURE_MONITOR,NOT_APPLICABLE,ALL_RULES,Review-Utilization,Review utilization,Resource shows optimization opportunity based on current utilization,OPTIMIZE,true,False,WELL_ARCHITECTED_COST_OPTIMIZATION,FINOPS+WAF_COST,Resource shows optimization opportunity based on current utilization,LOW,HIGH,METRIC,MemoryUtilization,13.61,,,,VARIABLE,4065,4320,0.976,COMPLETE,,,CALCULATED,0.0,0.0,701.03,8412.34,TARGET_PRICE_DIFFERENCE,Mock_2vCPU_10GB,RESOLVED,,,0.0,0.0,GP_Gen5_4,4,20.0,2,10.0,"[{""Profile"":""Conservative"",""TargetUtilizationPct"":65,""TargetSku"":""Mock_2vCPU_10GB"",""TargetVCpus"":2,""TargetMemoryGB"":10.0,""ProjectedPeakPct"":69.6,""MonthlySavings"":560.82,""PerformanceRisk"":""Low"",""Status"":""RESOLVED""},{""Profile"":""Moderate"",""TargetUtilizationPct"":72,""TargetSku"":""Mock_2vCPU_10GB"",""TargetVCpus"":2,""TargetMemoryGB"":10.0,""ProjectedPeakPct"":83.3,""MonthlySavings"":701.03,""PerformanceRisk"":""Medium"",""Status"":""RESOLVED""},{""Profile"":""Aggressive"",""TargetUtilizationPct"":80,""TargetSku"":""Mock_1vCPU_5GB"",""TargetVCpus"":1,""TargetMemoryGB"":5.0,""ProjectedPeakPct"":78.1,""MonthlySavings"":872.39,""PerformanceRisk"":""High"",""Status"":""RESOLVED""}]",PT30M,,901.82,75.15,74.16,,USD,3,6763.65,4065,,COMPLETE,3,3,0,,true,False,13.61,40.26,12.41,0.912,3,3,,1,0,"[{""Rule"":""OPTIMIZE_RULE"",""Result"":""TRIGGERED""}]","[{""Rule"":""OPTIMIZE_RULE"",""Result"":""TRIGGERED""}]",[],"{""Average"":13.61,""Peak"":40.26,""Coverage"":0.976,""Pattern"":""VARIABLE""}",{},true,false,2254.55,27054.60,778.92,9347.04,0.3455,0.9,COST_MANAGEMENT,PRICE_LOOKUP,"{""Owner"":""data-ai"",""Application"":""billing-platform"",""Environment"":""prod"",""CostCenter"":""CC3050"",""ManagedBy"":""FinOpsInsightEngine""}",data-ai,billing-platform,prod,CC3050,3,FULL,PRICED,run-20260912-official-001,2026-09-12T03:00:00Z,6.4.0,SUCCESS,,2026-09-12
a079ccc3-b373-569f-8d17-851a65226614,SUMMIT-ENTERPRISE,cdd3efd9-4048-53b6-8e34-7be82b53a63e,SUB-SUMMIT-022,/subscriptions/cdd3efd9-4048-53b6-8e34-7be82b53a63e/resourceGroups/rg-nonprod-0122/providers/microsoft.botservice/botservices/azure-bot-service-0007-00122,azure-bot-service-0007-00122,microsoft.botservice/botservices,rg-nonprod-0122,centralus,Azure Bot Service,AZURE_BOT_SERVICE,METRIC,METRIC_ANALYSIS,AZURE_MONITOR,NOT_APPLICABLE,ALL_RULES,Downsize,Downsize resource,Rightsize based on sustained utilization,RIGHTSIZE,true,False,WELL_ARCHITECTED_COST_OPTIMIZATION,FINOPS+WAF_COST,Rightsize based on sustained utilization,MEDIUM,HIGH,METRIC,Transactions,13.79,,,,STABLE,4073,4320,0.976,COMPLETE,,,CALCULATED,0.0,0.0,2627.13,31525.52,HEURISTIC_PERCENTAGE,Mock_4vCPU_20GB,RESOLVED,,,0.0,0.0,GP_Gen5_8,8,40.0,4,20.0,"[{""Profile"":""Conservative"",""TargetUtilizationPct"":65,""TargetSku"":""Mock_4vCPU_20GB"",""TargetVCpus"":4,""TargetMemoryGB"":20.0,""ProjectedPeakPct"":67.8,""MonthlySavings"":2101.7,""PerformanceRisk"":""Low"",""Status"":""RESOLVED""},{""Profile"":""Moderate"",""TargetUtilizationPct"":72,""TargetSku"":""Mock_4vCPU_20GB"",""TargetVCpus"":4,""TargetMemoryGB"":20.0,""ProjectedPeakPct"":75.8,""MonthlySavings"":2627.13,""PerformanceRisk"":""Medium"",""Status"":""RESOLVED""},{""Profile"":""Aggressive"",""TargetUtilizationPct"":80,""TargetSku"":""Mock_2vCPU_10GB"",""TargetVCpus"":2,""TargetMemoryGB"":10.0,""ProjectedPeakPct"":82.0,""MonthlySavings"":3269.31,""PerformanceRisk"":""High"",""Status"":""RESOLVED""}]",PT30M,,3483.90,290.32,286.50,,USD,3,26129.22,4073,,COMPLETE,5,5,0,,true,False,13.79,33.56,4.31,0.313,3,3,,1,0,"[{""Rule"":""RIGHTSIZE_RULE"",""Result"":""TRIGGERED""}]","[{""Rule"":""RIGHTSIZE_RULE"",""Result"":""TRIGGERED""}]",[],"{""Average"":13.79,""Peak"":33.56,""Coverage"":0.976,""Pattern"":""STABLE""}",{},true,false,8709.74,104516.88,2919.03,35028.36,0.3351,0.9,COST_MANAGEMENT,HEURISTIC,"{""Owner"":""security"",""Application"":""reporting"",""Environment"":""nonprod"",""CostCenter"":""CC3031"",""ManagedBy"":""FinOpsInsightEngine""}",security,reporting,nonprod,CC3031,3,FULL,HEURISTIC,run-20260912-official-001,2026-09-12T03:00:00Z,6.4.0,SUCCESS,,2026-09-12
a079ccc3-b373-569f-8d17-851a65226614,SUMMIT-ENTERPRISE,54243c2b-546c-5812-a518-dd6938688595,SUB-SUMMIT-023,/subscriptions/54243c2b-546c-5812-a518-dd6938688595/resourceGroups/rg-dev-0123/providers/microsoft.botservice/botservices/azure-bot-service-0008-00123,azure-bot-service-0008-00123,microsoft.botservice/botservices,rg-dev-0123,westeurope,Azure Bot Service,AZURE_BOT_SERVICE,METRIC,METRIC_ANALYSIS,AZURE_MONITOR,NOT_APPLICABLE,ALL_RULES,Review-Utilization,Review utilization,Resource shows optimization opportunity based on current utilization,OPTIMIZE,true,False,WELL_ARCHITECTED_COST_OPTIMIZATION,FINOPS+WAF_COST,Resource shows optimization opportunity based on current utilization,LOW,LOW,METRIC,Requests,51.48,,,,STABLE,4246,4320,0.979,COMPLETE,,,CALCULATED,0.0,0.0,349.18,4190.10,TARGET_PRICE_DIFFERENCE,,NOT_APPLICABLE,,,0.0,0.0,Standard_D2s_v5,2,8.0,,,,PT30M,,1911.60,159.30,157.20,,USD,3,14336.97,4246,,COMPLETE,5,5,0,,true,False,51.48,75.56,5.21,0.101,3,3,,1,0,"[{""Rule"":""OPTIMIZE_RULE"",""Result"":""TRIGGERED""}]","[{""Rule"":""OPTIMIZE_RULE"",""Result"":""TRIGGERED""}]",[],"{""Average"":51.48,""Peak"":75.56,""Coverage"":0.979,""Pattern"":""STABLE""}",{},true,false,4778.99,57347.88,698.35,8380.20,0.1461,0.5,COST_MANAGEMENT,PRICE_LOOKUP,"{""Owner"":""payments"",""Application"":""analytics-platform"",""Environment"":""dev"",""CostCenter"":""CC3032"",""ManagedBy"":""FinOpsInsightEngine""}",payments,analytics-platform,dev,CC3032,3,FULL,PRICED,run-20260912-official-001,2026-09-12T03:00:00Z,6.4.0,SUCCESS,,2026-09-12
a079ccc3-b373-569f-8d17-851a65226614,SUMMIT-ENTERPRISE,588c53d2-4e70-5887-9093-d6b7782354fd,SUB-SUMMIT-024,/subscriptions/588c53d2-4e70-5887-9093-d6b7782354fd/resourceGroups/rg-qa-0124/providers/microsoft.botservice/botservices/azure-bot-service-0009-00124,azure-bot-service-0009-00124,microsoft.botservice/botservices,rg-qa-0124,westus3,Azure Bot Service,AZURE_BOT_SERVICE,METRIC,METRIC_ANALYSIS,AZURE_MONITOR,NOT_APPLICABLE,ALL_RULES,No-Action,No action needed,Utilization and cost are within expected operating range,NO_ACTION,false,False,WELL_ARCHITECTED_COST_OPTIMIZATION,FINOPS+WAF_COST,Utilization and cost are within expected operating range,LOW,MEDIUM,METRIC,Transactions,67.18,,,,STABLE,3693,4320,0.953,COMPLETE,,,NO_SAVINGS,0.0,0.0,0.00,0.00,HEURISTIC_PERCENTAGE,,NOT_APPLICABLE,,,0.0,0.0,GP_Gen5_8,8,40.0,,,,PT30M,,816.34,68.03,67.13,,USD,3,6122.58,3693,,COMPLETE,4,4,0,,true,False,67.18,83.23,3.08,0.046,3,3,,0,0,[],[],[],"{""Average"":67.18,""Peak"":83.23,""Coverage"":0.953,""Pattern"":""STABLE""}",{},true,false,2040.86,24490.32,0.00,0.00,0.0000,0.72,COST_MANAGEMENT,HEURISTIC,"{""Owner"":""infrastructure"",""Application"":""notifications"",""Environment"":""qa"",""CostCenter"":""CC3024"",""ManagedBy"":""FinOpsInsightEngine""}",infrastructure,notifications,qa,CC3024,3,FULL,HEURISTIC,run-20260912-official-001,2026-09-12T03:00:00Z,6.4.0,SUCCESS,,2026-09-12
a079ccc3-b373-569f-8d17-851a65226614,SUMMIT-ENTERPRISE,837376d3-281a-5879-92e2-a31efc9b5d1c,SUB-SUMMIT-025,/subscriptions/837376d3-281a-5879-92e2-a31efc9b5d1c/resourceGroups/rg-stage-0125/providers/microsoft.botservice/botservices/azure-bot-service-0010-00125,azure-bot-service-0010-00125,microsoft.botservice/botservices,rg-stage-0125,southeastasia,Azure Bot Service,AZURE_BOT_SERVICE,METRIC,METRIC_ANALYSIS,AZURE_MONITOR,NOT_APPLICABLE,ALL_RULES,Evaluate-Idle,Evaluate idle resource,Review for shutdown or decommission due to low usage,DECOMMISSION,true,True,WELL_ARCHITECTED_COST_OPTIMIZATION,FINOPS+WAF_COST,Review for shutdown or decommission due to low usage,LOW,MEDIUM,METRIC,MemoryUtilization,54.71,,,,VARIABLE,3624,4320,0.827,PARTIAL,,,CALCULATED,0.0,0.0,450.72,5408.64,TARGET_PRICE_DIFFERENCE,Mock_4vCPU_16GB,RESOLVED,Downsize,Alternative: downsize resource,228.75,2745.0,Standard_D8s_v5,8,32.0,4,16.0,"[{""Profile"":""Conservative"",""TargetUtilizationPct"":65,""TargetSku"":""Mock_4vCPU_16GB"",""TargetVCpus"":4,""TargetMemoryGB"":16.0,""ProjectedPeakPct"":64.8,""MonthlySavings"":450.72,""PerformanceRisk"":""Low"",""Status"":""RESOLVED""},{""Profile"":""Moderate"",""TargetUtilizationPct"":72,""TargetSku"":""Mock_4vCPU_16GB"",""TargetVCpus"":4,""TargetMemoryGB"":16.0,""ProjectedPeakPct"":77.0,""MonthlySavings"":563.4,""PerformanceRisk"":""Medium"",""Status"":""RESOLVED""},{""Profile"":""Aggressive"",""TargetUtilizationPct"":80,""TargetSku"":""Mock_2vCPU_8GB"",""TargetVCpus"":2,""TargetMemoryGB"":8.0,""ProjectedPeakPct"":80.1,""MonthlySavings"":701.12,""PerformanceRisk"":""High"",""Status"":""RESOLVED""}]",PT30M,,966.33,80.53,79.47,,USD,3,7247.46,3624,,PARTIAL,6,4,2,"Metric1,Metric2",true,False,54.71,83.55,12.74,0.233,3,3,,1,0,"[{""Rule"":""DECOMMISSION_RULE"",""Result"":""TRIGGERED""}]","[{""Rule"":""DECOMMISSION_RULE"",""Result"":""TRIGGERED""}]",[],"{""Average"":54.71,""Peak"":83.55,""Coverage"":0.827,""Pattern"":""VARIABLE""}",{},true,false,2415.82,28989.84,626.00,7512.00,0.2591,0.72,COST_MANAGEMENT,PRICE_LOOKUP,"{""Owner"":""operations"",""Application"":""api-hub"",""Environment"":""stage"",""CostCenter"":""CC3050"",""ManagedBy"":""FinOpsInsightEngine""}",operations,api-hub,stage,CC3050,3,FULL,PRICED,run-20260912-official-001,2026-09-12T03:00:00Z,6.4.0,SUCCESS,,2026-09-12
a079ccc3-b373-569f-8d17-851a65226614,SUMMIT-ENTERPRISE,f3de0c27-edbc-5181-9b53-5edd8a57276e,SUB-SUMMIT-026,/subscriptions/f3de0c27-edbc-5181-9b53-5edd8a57276e/resourceGroups/rg-prod-0126/providers/microsoft.botservice/botservices/azure-bot-service-0011-00126,azure-bot-service-0011-00126,microsoft.botservice/botservices,rg-prod-0126,eastus2,Azure Bot Service,AZURE_BOT_SERVICE,METRIC,METRIC_ANALYSIS,AZURE_MONITOR,NOT_APPLICABLE,ALL_RULES,Evaluate-Idle,Evaluate idle resource,Review for shutdown or decommission due to low usage,DECOMMISSION,true,True,WELL_ARCHITECTED_COST_OPTIMIZATION,FINOPS+WAF_COST,Review for shutdown or decommission due to low usage,MEDIUM,HIGH,METRIC,MemoryUtilization,67.77,,,,VARIABLE,3624,4320,0.843,PARTIAL,,,CALCULATED,0.0,0.0,853.56,10242.72,HEURISTIC_PERCENTAGE,Mock_4vCPU_16GB,RESOLVED,Downsize,Alternative: downsize resource,228.75,2745.0,Standard_D8s_v5,8,32.0,4,16.0,"[{""Profile"":""Conservative"",""TargetUtilizationPct"":65,""TargetSku"":""Mock_4vCPU_16GB"",""TargetVCpus"":4,""TargetMemoryGB"":16.0,""ProjectedPeakPct"":60.4,""MonthlySavings"":682.85,""PerformanceRisk"":""Low"",""Status"":""RESOLVED""},{""Profile"":""Moderate"",""TargetUtilizationPct"":72,""TargetSku"":""Mock_4vCPU_16GB"",""TargetVCpus"":4,""TargetMemoryGB"":16.0,""ProjectedPeakPct"":79.5,""MonthlySavings"":853.56,""PerformanceRisk"":""Medium"",""Status"":""RESOLVED""},{""Profile"":""Aggressive"",""TargetUtilizationPct"":80,""TargetSku"":""Mock_2vCPU_8GB"",""TargetVCpus"":2,""TargetMemoryGB"":8.0,""ProjectedPeakPct"":88.6,""MonthlySavings"":1062.21,""PerformanceRisk"":""High"",""Status"":""RESOLVED""}]",PT30M,,1252.89,104.41,103.03,,USD,3,9396.69,3624,,PARTIAL,6,5,1,Metric1,true,False,67.77,94.3,8.74,0.129,3,3,,1,0,"[{""Rule"":""DECOMMISSION_RULE"",""Result"":""TRIGGERED""}]","[{""Rule"":""DECOMMISSION_RULE"",""Result"":""TRIGGERED""}]",[],"{""Average"":67.77,""Peak"":94.3,""Coverage"":0.843,""Pattern"":""VARIABLE""}",{},true,false,3132.23,37586.76,948.40,11380.80,0.3028,0.9,COST_MANAGEMENT,HEURISTIC,"{""Owner"":""data-ai"",""Application"":""identity"",""Environment"":""prod"",""CostCenter"":""CC3038"",""ManagedBy"":""FinOpsInsightEngine""}",data-ai,identity,prod,CC3038,3,FULL,HEURISTIC,run-20260912-official-001,2026-09-12T03:00:00Z,6.4.0,SUCCESS,,2026-09-12
a079ccc3-b373-569f-8d17-851a65226614,SUMMIT-ENTERPRISE,70a4a19f-1a4c-5338-ad4b-13326ea981f9,SUB-SUMMIT-027,/subscriptions/70a4a19f-1a4c-5338-ad4b-13326ea981f9/resourceGroups/rg-shared-0019/providers/microsoft.botservice/botservices/azure-bot-service-0012-00127,azure-bot-service-0012-00127,microsoft.botservice/botservices,rg-shared-0019,centralus,Azure Bot Service,AZURE_BOT_SERVICE,METRIC,METRIC_ANALYSIS,AZURE_MONITOR,NOT_APPLICABLE,ALL_RULES,No-Action,No action needed,Utilization and cost are within expected operating range,NO_ACTION,false,False,WELL_ARCHITECTED_COST_OPTIMIZATION,FINOPS+WAF_COST,Utilization and cost are within expected operating range,LOW,HIGH,METRIC,Percentage CPU,35.78,,,,VARIABLE,4073,4320,0.919,PARTIAL,,,NO_SAVINGS,0.0,0.0,0.00,0.00,TARGET_PRICE_DIFFERENCE,,NOT_APPLICABLE,,,0.0,0.0,Standard_D4s_v5,4,16.0,,,,PT30M,,11475.23,956.27,943.69,,USD,3,86064.24,4073,,PARTIAL,3,2,1,Metric1,true,False,35.78,49.46,11.72,0.328,3,3,,0,0,[],[],[],"{""Average"":35.78,""Peak"":49.46,""Coverage"":0.919,""Pattern"":""VARIABLE""}",{},true,false,28688.08,344256.96,0.00,0.00,0.0000,0.9,COST_MANAGEMENT,PRICE_LOOKUP,"{""Owner"":""infrastructure"",""Application"":""notifications"",""Environment"":""shared"",""CostCenter"":""CC3014"",""ManagedBy"":""FinOpsInsightEngine""}",infrastructure,notifications,shared,CC3014,3,FULL,PRICED,run-20260912-official-001,2026-09-12T03:00:00Z,6.4.0,SUCCESS,,2026-09-12
a079ccc3-b373-569f-8d17-851a65226614,SUMMIT-ENTERPRISE,18f9fecc-eb7f-57a4-914e-42e6533f43ff,SUB-SUMMIT-028,/subscriptions/18f9fecc-eb7f-57a4-914e-42e6533f43ff/resourceGroups/rg-dev-0128/providers/microsoft.botservice/botservices/azure-bot-service-0013-00128,azure-bot-service-0013-00128,microsoft.botservice/botservices,rg-dev-0128,centralus,Azure Bot Service,AZURE_BOT_SERVICE,METRIC,METRIC_ANALYSIS,AZURE_MONITOR,NOT_APPLICABLE,ALL_RULES,Review-Utilization,Review utilization,Resource shows optimization opportunity based on current utilization,OPTIMIZE,true,False,WELL_ARCHITECTED_COST_OPTIMIZATION,FINOPS+WAF_COST,Resource shows optimization opportunity based on current utilization,LOW,MEDIUM,METRIC,MemoryUtilization,11.43,,,,VARIABLE,4065,4320,0.881,PARTIAL,,,CALCULATED,0.0,0.0,84.64,1015.63,TARGET_PRICE_DIFFERENCE,Mock_2vCPU_10GB,RESOLVED,,,0.0,0.0,GP_Gen5_4,4,20.0,2,10.0,"[{""Profile"":""Conservative"",""TargetUtilizationPct"":65,""TargetSku"":""Mock_2vCPU_10GB"",""TargetVCpus"":2,""TargetMemoryGB"":10.0,""ProjectedPeakPct"":74.0,""MonthlySavings"":102.24,""PerformanceRisk"":""Low"",""Status"":""RESOLVED""},{""Profile"":""Moderate"",""TargetUtilizationPct"":72,""TargetSku"":""Mock_2vCPU_10GB"",""TargetVCpus"":2,""TargetMemoryGB"":10.0,""ProjectedPeakPct"":78.8,""MonthlySavings"":127.79,""PerformanceRisk"":""Medium"",""Status"":""RESOLVED""},{""Profile"":""Aggressive"",""TargetUtilizationPct"":80,""TargetSku"":""Mock_1vCPU_5GB"",""TargetVCpus"":1,""TargetMemoryGB"":5.0,""ProjectedPeakPct"":83.5,""MonthlySavings"":159.03,""PerformanceRisk"":""High"",""Status"":""RESOLVED""}]",PT30M,,473.31,39.44,38.92,,USD,3,3549.84,4065,,PARTIAL,4,3,1,Metric1,true,False,11.43,35.01,8.62,0.754,3,3,,1,0,"[{""Rule"":""OPTIMIZE_RULE"",""Result"":""TRIGGERED""}]","[{""Rule"":""OPTIMIZE_RULE"",""Result"":""TRIGGERED""}]",[],"{""Average"":11.43,""Peak"":35.01,""Coverage"":0.881,""Pattern"":""VARIABLE""}",{},true,false,1183.28,14199.36,117.55,1410.60,0.0993,0.72,COST_MANAGEMENT,PRICE_LOOKUP,"{""Owner"":""payments"",""Application"":""notifications"",""Environment"":""dev"",""CostCenter"":""CC3024"",""ManagedBy"":""FinOpsInsightEngine""}",payments,notifications,dev,CC3024,3,FULL,PRICED,run-20260912-official-001,2026-09-12T03:00:00Z,6.4.0,SUCCESS,,2026-09-12
a079ccc3-b373-569f-8d17-851a65226614,SUMMIT-ENTERPRISE,431d43c2-cca1-5624-a52c-340811b8af2f,SUB-SUMMIT-029,/subscriptions/431d43c2-cca1-5624-a52c-340811b8af2f/resourceGroups/rg-qa-0129/providers/microsoft.botservice/botservices/azure-bot-service-0014-00129,azure-bot-service-0014-00129,microsoft.botservice/botservices,rg-qa-0129,northeurope,Azure Bot Service,AZURE_BOT_SERVICE,METRIC,METRIC_ANALYSIS,AZURE_MONITOR,NOT_APPLICABLE,ALL_RULES,Review-Utilization,Review utilization,Resource shows optimization opportunity based on current utilization,OPTIMIZE,true,False,WELL_ARCHITECTED_COST_OPTIMIZATION,FINOPS+WAF_COST,Resource shows optimization opportunity based on current utilization,LOW,LOW,METRIC,MemoryUtilization,51.48,,,,VARIABLE,4065,4320,0.864,PARTIAL,,,CALCULATED,0.0,0.0,227.81,2733.66,TARGET_PRICE_DIFFERENCE,Mock_2vCPU_10GB,RESOLVED,,,0.0,0.0,GP_Gen5_4,4,20.0,2,10.0,"[{""Profile"":""Conservative"",""TargetUtilizationPct"":65,""TargetSku"":""Mock_2vCPU_10GB"",""TargetVCpus"":2,""TargetMemoryGB"":10.0,""ProjectedPeakPct"":61.9,""MonthlySavings"":328.04,""PerformanceRisk"":""Low"",""Status"":""RESOLVED""},{""Profile"":""Moderate"",""TargetUtilizationPct"":72,""TargetSku"":""Mock_2vCPU_10GB"",""TargetVCpus"":2,""TargetMemoryGB"":10.0,""ProjectedPeakPct"":76.5,""MonthlySavings"":410.05,""PerformanceRisk"":""Medium"",""Status"":""RESOLVED""},{""Profile"":""Aggressive"",""TargetUtilizationPct"":80,""TargetSku"":""Mock_1vCPU_5GB"",""TargetVCpus"":1,""TargetMemoryGB"":5.0,""ProjectedPeakPct"":76.3,""MonthlySavings"":510.28,""PerformanceRisk"":""High"",""Status"":""RESOLVED""}]",PT30M,,567.56,47.30,46.67,,USD,3,4256.70,4065,,PARTIAL,4,2,2,"Metric1,Metric2",true,False,51.48,69.54,10.06,0.195,3,3,,1,0,"[{""Rule"":""OPTIMIZE_RULE"",""Result"":""TRIGGERED""}]","[{""Rule"":""OPTIMIZE_RULE"",""Result"":""TRIGGERED""}]",[],"{""Average"":51.48,""Peak"":69.54,""Coverage"":0.864,""Pattern"":""VARIABLE""}",{},true,false,1418.90,17026.80,455.61,5467.32,0.3211,0.5,COST_MANAGEMENT,PRICE_LOOKUP,"{""Owner"":""security"",""Application"":""billing-platform"",""Environment"":""qa"",""CostCenter"":""CC3023"",""ManagedBy"":""FinOpsInsightEngine""}",security,billing-platform,qa,CC3023,3,FULL,PRICED,run-20260912-official-001,2026-09-12T03:00:00Z,6.4.0,SUCCESS,,2026-09-12
